grape_id,view,ref_id,source_subdir,ref,ref_base,pair_key,path,variety,color,peso,form,size,num,min,max,Cal 7,Cal 7.5,Cal 8,Cal 8.5,Cal 9,Cal 9.5,Cal 10,Cal 10.5,Cal 11,Cal 11.5,Cal 12,Cal 12.5,Cal 13,Cal 13.5,Cal 14,Cal 14.5,Cal 15,Cal 15.5,Cal 16,Cal 16.5,Cal 17,Cal 17.5,Cal 18,Cal 18.5,Cal 19,Cal 19.5,Cal 20,Cal 20.5,Cal 21,Cal 21.5,Cal 22,Cal 22.5,Cal 23,Cal 23.5,Cal 24,Cal 24.5,Cal 25,Cal 25.5,Cal 26,Cal 26.5,Cal 27,Cal 27.5,Cal 28,Cal 28.5,Cal 29,Cal 29.5,Cal 30,Cal 30.5,Cal 31,Cal 31.5,Cal 32
36,A,36A,ALLISON,36A,36,ALLISON::36,all_out_v2/ALLISON_IMAGEN_71.jpg,ALLISON,ROJO,512.0,OVALADA,101.0,101.0,15.0,21.0,,0,,0,,0,,0,,0,,0,,0,,0,6.0,0,27.0,0,35.0,0,14.0,0,10.0,0,8.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
36,B,36B,ALLISON,36B,36,ALLISON::36,all_out_v2/ALLISON_IMAGEN_72.jpg,ALLISON,ROJO,512.0,OVALADA,101.0,101.0,15.0,21.0,,0,,0,,0,,0,,0,,0,,0,,0,6.0,0,27.0,0,35.0,0,14.0,0,10.0,0,8.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
37,A,37A,ALLISON,37A,37,ALLISON::37,all_out_v2/ALLISON_IMAGEN_73.jpg,ALLISON,ROJO,275.0,OVALADA,103.0,103.0,9.0,18.0,,0,,0,1.0,0,,0,,0,6.0,0,13.0,0,16.0,0,33.0,0,18.0,0,14.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
37,B,37B,ALLISON,37B,37,ALLISON::37,all_out_v2/ALLISON_IMAGEN_74.jpg,ALLISON,ROJO,275.0,OVALADA,103.0,103.0,9.0,18.0,,0,,0,1.0,0,,0,,0,6.0,0,13.0,0,16.0,0,33.0,0,18.0,0,14.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
38,A,38A,ALLISON,38A,38,ALLISON::38,all_out_v2/ALLISON_IMAGEN_75.jpg,ALLISON,ROJO,530.0,OVALADA,122.0,122.0,13.0,20.0,,0,,0,,0,,0,,0,,0,2.0,0,5.0,0,23.0,0,44.0,0,37.0,0,6.0,0,4.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
38,B,38B,ALLISON,38B,38,ALLISON::38,all_out_v2/ALLISON_IMAGEN_76.jpg,ALLISON,ROJO,530.0,OVALADA,122.0,122.0,13.0,20.0,,0,,0,,0,,0,,0,,0,2.0,0,5.0,0,23.0,0,44.0,0,37.0,0,6.0,0,4.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
39,A,39A,ALLISON,39A,39,ALLISON::39,all_out_v2/ALLISON_IMAGEN_77.jpg,ALLISON,ROJO,441.0,OVALADA,140.0,140.0,13.0,18.0,,0,,0,,0,,0,,0,,0,1.0,0,19.0,0,32.0,0,50.0,0,32.0,0,6.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
39,B,39B,ALLISON,39B,39,ALLISON::39,all_out_v2/ALLISON_IMAGEN_78.jpg,ALLISON,ROJO,441.0,OVALADA,140.0,140.0,13.0,18.0,,0,,0,,0,,0,,0,,0,1.0,0,19.0,0,32.0,0,50.0,0,32.0,0,6.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
40,A,40A,ALLISON,40A,40,ALLISON::40,all_out_v2/ALLISON_IMAGEN_79.jpg,ALLISON,ROJO,350.0,OVALADA,97.0,97.0,12.0,18.0,,0,,0,,0,,0,,0,1.0,0,4.0,0,15.0,0,31.0,0,29.0,0,13.0,0,4.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
40,B,40B,ALLISON,40B,40,ALLISON::40,all_out_v2/ALLISON_IMAGEN_80.jpg,ALLISON,ROJO,350.0,OVALADA,97.0,97.0,12.0,18.0,,0,,0,,0,,0,,0,1.0,0,4.0,0,15.0,0,31.0,0,29.0,0,13.0,0,4.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
41,A,41A,ALLISON,41A,41,ALLISON::41,all_out_v2/ALLISON_IMAGEN_81.jpg,ALLISON,ROJO,293.0,OVALADA,85.0,85.0,12.0,18.0,,0,,0,,0,,0,,0,1.0,0,1.0,0,7.0,0,24.0,0,29.0,0,15.0,0,8.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
41,B,41B,ALLISON,41B,41,ALLISON::41,all_out_v2/ALLISON_IMAGEN_82.jpg,ALLISON,ROJO,293.0,OVALADA,85.0,85.0,12.0,18.0,,0,,0,,0,,0,,0,1.0,0,1.0,0,7.0,0,24.0,0,29.0,0,15.0,0,8.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
42,A,42A,ALLISON,42A,42,ALLISON::42,all_out_v2/ALLISON_IMAGEN_83.jpg,ALLISON,ROJO,395.0,OVALADA,77.0,77.0,13.0,20.0,,0,,0,,0,,0,,0,,0,1.0,0,2.0,0,3.0,0,10.0,0,22.0,0,18.0,0,11.0,0,10.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
42,B,42B,ALLISON,42B,42,ALLISON::42,all_out_v2/ALLISON_IMAGEN_84.jpg,ALLISON,ROJO,395.0,OVALADA,77.0,77.0,13.0,20.0,,0,,0,,0,,0,,0,,0,1.0,0,2.0,0,3.0,0,10.0,0,22.0,0,18.0,0,11.0,0,10.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
43,A,43A,ALLISON,43A,43,ALLISON::43,all_out_v2/ALLISON_IMAGEN_85.jpg,ALLISON,ROJO,240.0,OVALADA,63.0,63.0,10.0,18.0,,0,,0,,0,2.0,0,1.0,0,1.0,0,6.0,0,11.0,0,19.0,0,17.0,0,5.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
43,B,43B,ALLISON,43B,43,ALLISON::43,all_out_v2/ALLISON_IMAGEN_86.jpg,ALLISON,ROJO,240.0,OVALADA,63.0,63.0,10.0,18.0,,0,,0,,0,2.0,0,1.0,0,1.0,0,6.0,0,11.0,0,19.0,0,17.0,0,5.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
44,A,44A,ALLISON,44A,44,ALLISON::44,all_out_v2/ALLISON_IMAGEN_87.jpg,ALLISON,ROJO,203.0,OVALADA,67.0,67.0,12.0,17.0,,0,,0,,0,,0,,0,1.0,0,6.0,0,12.0,0,31.0,0,13.0,0,4.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
44,B,44B,ALLISON,44B,44,ALLISON::44,all_out_v2/ALLISON_IMAGEN_88.jpg,ALLISON,ROJO,203.0,OVALADA,67.0,67.0,12.0,17.0,,0,,0,,0,,0,,0,1.0,0,6.0,0,12.0,0,31.0,0,13.0,0,4.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
45,A,45A,ALLISON,45A,45,ALLISON::45,all_out_v2/ALLISON_IMAGEN_89.jpg,ALLISON,ROJO,566.0,OVALADA,104.0,104.0,14.0,21.0,,0,,0,,0,,0,,0,,0,,0,1.0,0,2.0,0,11.0,0,26.0,0,31.0,0,18.0,0,14.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
45,B,45B,ALLISON,45B,45,ALLISON::45,all_out_v2/ALLISON_IMAGEN_90.jpg,ALLISON,ROJO,566.0,OVALADA,104.0,104.0,14.0,21.0,,0,,0,,0,,0,,0,,0,,0,1.0,0,2.0,0,11.0,0,26.0,0,31.0,0,18.0,0,14.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
46,A,46A,ALLISON,46A,46,ALLISON::46,all_out_v2/ALLISON_IMAGEN_91.jpg,ALLISON,ROJO,346.0,OVALADA,99.0,99.0,13.0,21.0,,0,,0,,0,,0,,0,,0,2.0,0,9.0,0,28.0,0,24.0,0,26.0,0,10.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
46,B,46B,ALLISON,46B,46,ALLISON::46,all_out_v2/ALLISON_IMAGEN_92.jpg,ALLISON,ROJO,346.0,OVALADA,99.0,99.0,13.0,21.0,,0,,0,,0,,0,,0,,0,2.0,0,9.0,0,28.0,0,24.0,0,26.0,0,10.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
47,A,47A,ALLISON,47A,47,ALLISON::47,all_out_v2/ALLISON_IMAGEN_93.jpg,ALLISON,ROJO,340.0,OVALADA,104.0,104.0,9.0,18.0,,0,,0,2.0,0,1.0,0,1.0,0,1.0,0,6.0,0,6.0,0,16.0,0,30.0,0,28.0,0,10.0,0,3.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
47,B,47B,ALLISON,47B,47,ALLISON::47,all_out_v2/ALLISON_IMAGEN_94.jpg,ALLISON,ROJO,340.0,OVALADA,104.0,104.0,9.0,18.0,,0,,0,2.0,0,1.0,0,1.0,0,1.0,0,6.0,0,6.0,0,16.0,0,30.0,0,28.0,0,10.0,0,3.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
48,A,48A,ALLISON,48A,48,ALLISON::48,all_out_v2/ALLISON_IMAGEN_95.jpg,ALLISON,ROJO,178.0,OVALADA,82.0,82.0,11.0,17.0,,0,,0,,0,,0,2.0,0,13.0,0,17.0,0,16.0,0,23.0,0,9.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
48,B,48B,ALLISON,48B,48,ALLISON::48,all_out_v2/ALLISON_IMAGEN_96.jpg,ALLISON,ROJO,178.0,OVALADA,82.0,82.0,11.0,17.0,,0,,0,,0,,0,2.0,0,13.0,0,17.0,0,16.0,0,23.0,0,9.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
49,A,49A,ALLISON,49A,49,ALLISON::49,all_out_v2/ALLISON_IMAGEN_97.jpg,ALLISON,ROJO,357.0,OVALADA,55.0,55.0,16.0,21.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,18.0,0,23.0,0,11.0,0,1.0,0,1.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
49,B,49B,ALLISON,49B,49,ALLISON::49,all_out_v2/ALLISON_IMAGEN_98.jpg,ALLISON,ROJO,357.0,OVALADA,55.0,55.0,16.0,21.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,18.0,0,23.0,0,11.0,0,1.0,0,1.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
50,A,50A,ALLISON,50A,50,ALLISON::50,all_out_v2/ALLISON_IMAGEN_99.jpg,ALLISON,ROJO,297.0,OVALADA,115.0,115.0,11.0,18.0,,0,,0,,0,,0,3.0,0,3.0,0,15.0,0,22.0,0,28.0,0,26.0,0,14.0,0,4.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
50,B,50B,ALLISON,50B,50,ALLISON::50,all_out_v2/ALLISON_IMAGEN_100.jpg,ALLISON,ROJO,297.0,OVALADA,115.0,115.0,11.0,18.0,,0,,0,,0,,0,3.0,0,3.0,0,15.0,0,22.0,0,28.0,0,26.0,0,14.0,0,4.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
51,A,51A,dia 2 TIMCO,1A,1,dia_2_TIMCO::1,all_out_v2/dia_2_TIMCO_IMAGEN_1.jpg,TIMCO,ROJA,193.0,OVALADA,81.0,81.0,12.0,17.0,,0,,0,,0,,0,,0,6.0,0,11.0,0,33.0,0,17.0,0,11.0,0,3.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
51,B,51B,dia 2 TIMCO,1B,1,dia_2_TIMCO::1,all_out_v2/dia_2_TIMCO_IMAGEN_2.jpg,TIMCO,ROJA,193.0,OVALADA,81.0,81.0,12.0,17.0,,0,,0,,0,,0,,0,6.0,0,11.0,0,33.0,0,17.0,0,11.0,0,3.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
52,A,52A,dia 2 TIMCO,2A,2,dia_2_TIMCO::2,all_out_v2/dia_2_TIMCO_IMAGEN_3.jpg,TIMCO,ROJA,200.0,OVALADA,76.0,76.0,11.0,18.0,,0,,0,,0,,0,1.0,0,2.0,0,15.0,0,21.0,0,15.0,0,12.0,0,8.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
52,B,52B,dia 2 TIMCO,2B,2,dia_2_TIMCO::2,all_out_v2/dia_2_TIMCO_IMAGEN_4.jpg,TIMCO,ROJA,200.0,OVALADA,76.0,76.0,11.0,18.0,,0,,0,,0,,0,1.0,0,2.0,0,15.0,0,21.0,0,15.0,0,12.0,0,8.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
53,A,53A,dia 2 TIMCO,3A,3,dia_2_TIMCO::3,all_out_v2/dia_2_TIMCO_IMAGEN_5.jpg,TIMCO,ROJA,316.0,OVALADA,104.0,104.0,10.0,19.0,,0,,0,,0,1.0,0,2.0,0,5.0,0,6.0,0,13.0,0,25.0,0,23.0,0,16.0,0,10.0,0,3.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
53,B,53B,dia 2 TIMCO,3B,3,dia_2_TIMCO::3,all_out_v2/dia_2_TIMCO_IMAGEN_6.jpg,TIMCO,ROJA,316.0,OVALADA,104.0,104.0,10.0,19.0,,0,,0,,0,1.0,0,2.0,0,5.0,0,6.0,0,13.0,0,25.0,0,23.0,0,16.0,0,10.0,0,3.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
54,A,54A,dia 2 TIMCO,4A,4,dia_2_TIMCO::4,all_out_v2/dia_2_TIMCO_IMAGEN_7.jpg,TIMCO,ROJA,268.0,OVALADA,58.0,58.0,16.0,20.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.0,0,14.0,0,11.0,0,17.0,0,7.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
54,B,54B,dia 2 TIMCO,4B,4,dia_2_TIMCO::4,all_out_v2/dia_2_TIMCO_IMAGEN_8.jpg,TIMCO,ROJA,268.0,OVALADA,58.0,58.0,16.0,20.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.0,0,14.0,0,11.0,0,17.0,0,7.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
55,A,55A,dia 2 TIMCO,5A,5,dia_2_TIMCO::5,all_out_v2/dia_2_TIMCO_IMAGEN_9.jpg,TIMCO,ROJA,286.0,OVALADA,68.0,68.0,15.0,20.0,,0,,0,,0,,0,,0,,0,,0,,0,5.0,0,11.0,0,20.0,0,16.0,0,12.0,0,4.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
55,B,55B,dia 2 TIMCO,5B,5,dia_2_TIMCO::5,all_out_v2/dia_2_TIMCO_IMAGEN_10.jpg,TIMCO,ROJA,286.0,OVALADA,68.0,68.0,15.0,20.0,,0,,0,,0,,0,,0,,0,,0,,0,5.0,0,11.0,0,20.0,0,16.0,0,12.0,0,4.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
56,A,56A,dia 2 TIMCO,6A,6,dia_2_TIMCO::6,all_out_v2/dia_2_TIMCO_IMAGEN_11.jpg,TIMCO,ROJA,255.0,OVALADA,50.0,50.0,12.0,20.0,,0,,0,,0,,0,,0,1.0,0,,0,,0,1.0,0,4.0,0,15.0,0,15.0,0,11.0,0,3.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
56,B,56B,dia 2 TIMCO,6B,6,dia_2_TIMCO::6,all_out_v2/dia_2_TIMCO_IMAGEN_12.jpg,TIMCO,ROJA,255.0,OVALADA,50.0,50.0,12.0,20.0,,0,,0,,0,,0,,0,1.0,0,,0,,0,1.0,0,4.0,0,15.0,0,15.0,0,11.0,0,3.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
57,A,57A,dia 2 TIMCO,7A,7,dia_2_TIMCO::7,all_out_v2/dia_2_TIMCO_IMAGEN_13.jpg,TIMCO,ROJA,288.0,OVALADA,81.0,81.0,13.0,20.0,,0,,0,,0,,0,,0,,0,2.0,0,6.0,0,9.0,0,21.0,0,22.0,0,17.0,0,3.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
57,B,57B,dia 2 TIMCO,7B,7,dia_2_TIMCO::7,all_out_v2/dia_2_TIMCO_IMAGEN_14.jpg,TIMCO,ROJA,288.0,OVALADA,81.0,81.0,13.0,20.0,,0,,0,,0,,0,,0,,0,2.0,0,6.0,0,9.0,0,21.0,0,22.0,0,17.0,0,3.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
58,A,58A,dia 2 TIMCO,8A,8,dia_2_TIMCO::8,all_out_v2/dia_2_TIMCO_IMAGEN_15.jpg,TIMCO,ROJA,262.0,OVALADA,63.0,63.0,12.0,20.0,,0,,0,,0,,0,,0,1.0,0,1.0,0,4.0,0,5.0,0,13.0,0,20.0,0,15.0,0,3.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
58,B,58B,dia 2 TIMCO,8B,8,dia_2_TIMCO::8,all_out_v2/dia_2_TIMCO_IMAGEN_16.jpg,TIMCO,ROJA,262.0,OVALADA,63.0,63.0,12.0,20.0,,0,,0,,0,,0,,0,1.0,0,1.0,0,4.0,0,5.0,0,13.0,0,20.0,0,15.0,0,3.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
59,A,59A,dia 2 TIMCO,9A,9,dia_2_TIMCO::9,all_out_v2/dia_2_TIMCO_IMAGEN_17.jpg,TIMCO,ROJA,219.0,OVALADA,41.0,41.0,15.0,21.0,,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,3.0,0,3.0,0,10.0,0,10.0,0,11.0,0,3.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
59,B,59B,dia 2 TIMCO,9B,9,dia_2_TIMCO::9,all_out_v2/dia_2_TIMCO_IMAGEN_18.jpg,TIMCO,ROJA,219.0,OVALADA,41.0,41.0,15.0,21.0,,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,3.0,0,3.0,0,10.0,0,10.0,0,11.0,0,3.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
60,A,60A,dia 2 TIMCO,10A,10,dia_2_TIMCO::10,all_out_v2/dia_2_TIMCO_IMAGEN_19.jpg,TIMCO,ROJA,361.0,OVALADA,98.0,98.0,13.0,19.0,,0,,0,,0,,0,,0,,0,1.0,0,8.0,0,8.0,0,17.0,0,51.0,0,11.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
60,B,60B,dia 2 TIMCO,10B,10,dia_2_TIMCO::10,all_out_v2/dia_2_TIMCO_IMAGEN_20.jpg,TIMCO,ROJA,361.0,OVALADA,98.0,98.0,13.0,19.0,,0,,0,,0,,0,,0,,0,1.0,0,8.0,0,8.0,0,17.0,0,51.0,0,11.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
61,A,61A,dia 2 TIMCO,11A,11,dia_2_TIMCO::11,all_out_v2/dia_2_TIMCO_IMAGEN_21.jpg,TIMCO,ROJA,235.0,OVALADA,59.0,59.0,15.0,20.0,,0,,0,,0,,0,,0,,0,,0,,0,4.0,0,7.0,0,17.0,0,23.0,0,6.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
61,B,61B,dia 2 TIMCO,11B,11,dia_2_TIMCO::11,all_out_v2/dia_2_TIMCO_IMAGEN_22.jpg,TIMCO,ROJA,235.0,OVALADA,59.0,59.0,15.0,20.0,,0,,0,,0,,0,,0,,0,,0,,0,4.0,0,7.0,0,17.0,0,23.0,0,6.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
62,A,62A,dia 2 TIMCO,12A,12,dia_2_TIMCO::12,all_out_v2/dia_2_TIMCO_IMAGEN_23.jpg,TIMCO,ROJA,361.0,OVALADA,79.0,79.0,13.0,21.0,,0,,0,,0,,0,,0,,0,1.0,0,,0,5.0,0,14.0,0,21.0,0,16.0,0,13.0,0,7.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
62,B,62B,dia 2 TIMCO,12B,12,dia_2_TIMCO::12,all_out_v2/dia_2_TIMCO_IMAGEN_24.jpg,TIMCO,ROJA,361.0,OVALADA,79.0,79.0,13.0,21.0,,0,,0,,0,,0,,0,,0,1.0,0,,0,5.0,0,14.0,0,21.0,0,16.0,0,13.0,0,7.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
63,A,63A,dia 2 TIMCO,13A,13,dia_2_TIMCO::13,all_out_v2/dia_2_TIMCO_IMAGEN_25.jpg,TIMCO,ROJA,300.0,OVALADA,83.0,83.0,14.0,18.0,,0,,0,,0,,0,,0,,0,,0,14.0,0,22.0,0,28.0,0,13.0,0,6.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
63,B,63B,dia 2 TIMCO,13B,13,dia_2_TIMCO::13,all_out_v2/dia_2_TIMCO_IMAGEN_26.jpg,TIMCO,ROJA,300.0,OVALADA,83.0,83.0,14.0,18.0,,0,,0,,0,,0,,0,,0,,0,14.0,0,22.0,0,28.0,0,13.0,0,6.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
64,A,64A,dia 2 TIMCO,14A,14,dia_2_TIMCO::14,all_out_v2/dia_2_TIMCO_IMAGEN_27.jpg,TIMCO,ROJA,324.0,OVALADA,90.0,90.0,12.0,21.0,,0,,0,,0,,0,,0,3.0,0,4.0,0,12.0,0,12.0,0,26.0,0,22.0,0,8.0,0,1.0,0,1.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
64,B,64B,dia 2 TIMCO,14B,14,dia_2_TIMCO::14,all_out_v2/dia_2_TIMCO_IMAGEN_28.jpg,TIMCO,ROJA,324.0,OVALADA,90.0,90.0,12.0,21.0,,0,,0,,0,,0,,0,3.0,0,4.0,0,12.0,0,12.0,0,26.0,0,22.0,0,8.0,0,1.0,0,1.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
65,A,65A,dia 2 TIMCO,15A,15,dia_2_TIMCO::15,all_out_v2/dia_2_TIMCO_IMAGEN_29.jpg,TIMCO,ROJA,281.0,OVALADA,72.0,72.0,13.0,22.0,,0,,0,,0,,0,,0,,0,1.0,0,6.0,0,4.0,0,6.0,0,13.0,0,15.0,0,13.0,0,8.0,0,5.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
65,B,65B,dia 2 TIMCO,15B,15,dia_2_TIMCO::15,all_out_v2/dia_2_TIMCO_IMAGEN_30.jpg,TIMCO,ROJA,281.0,OVALADA,72.0,72.0,13.0,22.0,,0,,0,,0,,0,,0,,0,1.0,0,6.0,0,4.0,0,6.0,0,13.0,0,15.0,0,13.0,0,8.0,0,5.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
66,A,66A,dia 2 TIMCO,16A,16,dia_2_TIMCO::16,all_out_v2/dia_2_TIMCO_IMAGEN_31.jpg,TIMCO,ROJA,412.0,OVALADA,102.0,102.0,14.0,21.0,,0,,0,,0,,0,,0,,0,,0,1.0,0,9.0,0,14.0,0,31.0,0,28.0,0,13.0,0,4.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
66,B,66B,dia 2 TIMCO,16B,16,dia_2_TIMCO::16,all_out_v2/dia_2_TIMCO_IMAGEN_32.jpg,TIMCO,ROJA,412.0,OVALADA,102.0,102.0,14.0,21.0,,0,,0,,0,,0,,0,,0,,0,1.0,0,9.0,0,14.0,0,31.0,0,28.0,0,13.0,0,4.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
67,A,67A,dia 2 TIMCO,17A,17,dia_2_TIMCO::17,all_out_v2/dia_2_TIMCO_IMAGEN_33.jpg,TIMCO,ROJA,396.0,OVALADA,102.0,102.0,14.0,21.0,,0,,0,,0,,0,,0,,0,,0,2.0,0,6.0,0,12.0,0,35.0,0,19.0,0,20.0,0,5.0,0,3.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
67,B,67B,dia 2 TIMCO,17B,17,dia_2_TIMCO::17,all_out_v2/dia_2_TIMCO_IMAGEN_34.jpg,TIMCO,ROJA,396.0,OVALADA,102.0,102.0,14.0,21.0,,0,,0,,0,,0,,0,,0,,0,2.0,0,6.0,0,12.0,0,35.0,0,19.0,0,20.0,0,5.0,0,3.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
68,A,68A,dia 2 TIMCO,18A,18,dia_2_TIMCO::18,all_out_v2/dia_2_TIMCO_IMAGEN_35.jpg,TIMCO,ROJA,400.0,OVALADA,110.0,110.0,12.0,21.0,,0,,0,,0,,0,,0,1.0,0,1.0,0,3.0,0,11.0,0,17.0,0,23.0,0,31.0,0,17.0,0,5.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
68,B,68B,dia 2 TIMCO,18B,18,dia_2_TIMCO::18,all_out_v2/dia_2_TIMCO_IMAGEN_36.jpg,TIMCO,ROJA,400.0,OVALADA,110.0,110.0,12.0,21.0,,0,,0,,0,,0,,0,1.0,0,1.0,0,3.0,0,11.0,0,17.0,0,23.0,0,31.0,0,17.0,0,5.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
69,A,69A,dia 2 TIMCO,19A,19,dia_2_TIMCO::19,all_out_v2/dia_2_TIMCO_IMAGEN_37.jpg,TIMCO,ROJA,441.0,OVALADA,118.0,118.0,12.0,20.0,,0,,0,,0,,0,,0,1.0,0,1.0,0,19.0,0,22.0,0,23.0,0,29.0,0,15.0,0,7.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
69,B,69B,dia 2 TIMCO,19B,19,dia_2_TIMCO::19,all_out_v2/dia_2_TIMCO_IMAGEN_38.jpg,TIMCO,ROJA,441.0,OVALADA,118.0,118.0,12.0,20.0,,0,,0,,0,,0,,0,1.0,0,1.0,0,19.0,0,22.0,0,23.0,0,29.0,0,15.0,0,7.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
70,A,70A,dia 2 TIMCO,20A,20,dia_2_TIMCO::20,all_out_v2/dia_2_TIMCO_IMAGEN_39.jpg,TIMCO,ROJA,350.0,OVALADA,101.0,101.0,14.0,21.0,,0,,0,,0,,0,,0,,0,,0,3.0,0,6.0,0,15.0,0,33.0,0,19.0,0,19.0,0,5.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
